	PlaceTest	DateTest	Rate	TextRate	HourTest	Sex	MaritalStatus	Education	Hometown	Neighborhood	Approved	AllRate	HasTextRate	Month	Year
7428	3	2016-04-08	6.35	1.1	1	2	4	6	68743576	Caiçara	1	7.449999999999999	1	4	2016
7429	3	2017-01-14	6.25	1.5	2	1	4	3	BAIÃO	NOVO	1	7.75	1	1	2017
7430	3	2017-01-16	6.2	1.2	1	2	1	9	SANTA ISABEL 	KATO	1	7.4	1	1	2017
7431	3	2017-12-01	6.2	1.2	2	1	4	3	São Miguel do guamá	PERPETUO SOCORRO	1	7.4	1	12	2017
7432	3	2016-06-08	6.15	1.9	1	2	4	3	são joão da ponta	Batista Campos	1	8.05	1	6	2016
7433	3	2016-08-08	6.15	1.4	2	2	4	3	RUROPOLIS	Rodoviário	1	7.550000000000001	1	8	2016
7434	3	2016-06-08	6.1	2.1	1	2	4	3	Maracanã  	zona rural	1	8.2	1	6	2016
7435	3	2017-01-13	6.05	1.3	2	1	1	3	Belém 	Agulha (Icoaraci)	1	7.35	1	1	2017
7436	3	2017-06-01	6.0	1.5	1	1	2	3	Rio de janeiro	Batista Campos	1	7.5	1	6	2017
7437	3	2016-08-08	6.0	1.5	2	1	1	9	Belém	Castanheira	1	7.5	1	8	2016
7438	3	2017-01-16	6.0	1.5	2	2	4	3	Belém	Marambaia	1	7.5	1	1	2017
7439	3	2016-04-08	6.0	1.0	1	1	4	3	tailandia pa	Centro	1	7.0	1	4	2016
7440	3	2016-06-08	5.95	1.7	1	1	4	3	Americano	Centro	1	7.65	1	6	2016
7441	3	2016-06-08	5.85	2.1	1	1	4	3	Santa izabel  do Pará	jardim miraí	1	7.949999999999999	1	6	2016
7442	3	2016-08-08	5.85	1.6	1	2	4	3	SANTA ISABEL DO PARA	ARATANHA	1	7.449999999999999	1	8	2016
7443	3	2016-05-08	5.85	1.6	1	1	4	0	ananideua	zona rural	1	7.449999999999999	1	5	2016
7444	3	2016-08-08	5.85	1.6	1	2	4	3	Belém 	Centro	1	7.449999999999999	1	8	2016
7445	3	2016-06-08	5.75	2.0	1	2	4	9	Belém 	Saudade I	1	7.75	1	6	2016
7446	3	2017-08-01	5.75	1.5	2	2	1	8	Ourem	Marco	1	7.25	1	8	2017
7447	3	2016-04-08	5.75	1.5	2	1	1	3	STO ANTONIO DO TAUA	MORAESAO	1	7.25	1	4	2016
7448	3	2016-07-08	5.7	1.7	1	2	4	3	Bujaru	Centro	1	7.4	1	7	2016
7449	3	2016-05-08	5.7	1.7	1	1	4	3	Santa Izabel	Juazeiro	1	7.4	1	5	2016
7450	3	2016-07-08	5.7	1.7	2	2	4	3	ANANINDEUA	Coqueiro	1	7.4	1	7	2016
7451	3	2016-04-08	5.7	1.2	2	1	1	3	ipichuna 	aratanha	1	6.9	1	4	2016
7452	3	2016-07-08	5.65	1.4	1	2	5	8	castanhal	Centro	1	7.050000000000001	1	7	2016
7453	3	2016-05-08	5.65	1.4	1	1	4	3	BELÉM	Centro	1	7.050000000000001	1	5	2016
7454	3	2016-05-08	5.65	1.4	2	2	4	3	Curralinho	coqueiro 	1	7.050000000000001	1	5	2016
7455	3	2017-01-14	5.6	1.1	2	2	4	9	Belém	Jardim miraí 	1	6.699999999999999	1	1	2017
7456	3	2017-07-01	5.55	1.8	2	2	4	3	Tomé-Açú	Nova Olinda	1	7.35	1	7	2017
7457	3	2017-05-01	5.55	1.3	1	2	1	8	Belem	Marco	1	6.85	1	5	2017
7458	3	2016-08-08	5.5	1.5	1	1	4	3	Belém	RURAL	1	7.0	1	8	2016
7459	3	2016-04-08	5.5	1.0	1	2	1	8	bonito	Centro	1	6.5	1	4	2016
7460	3	2016-04-08	5.5	1.0	1	1	4	3	bujaru	novo	1	6.5	1	4	2016
7461	3	2017-05-01	5.45	1.7	2	2	4	0	igarape-açu	Vila Calafate	1	7.15	1	5	2017
7462	3	2016-05-08	5.45	1.7	1	2	4	3	CASTANHAL	Ianetama	1	7.15	1	5	2016
7463	3	2016-06-08	5.45	1.7	2	1	4	3	santa isabel do para	palha	1	7.15	1	6	2016
7464	3	2016-04-08	5.45	1.2	1	2	4	3	Benevides	Novo	1	6.65	1	4	2016
7465	3	2016-04-08	5.45	1.2	1	2	4	3	Santa Isabel do pará	Triângulo	1	6.65	1	4	2016
7466	3	2017-01-16	5.4	1.4	1	2	4	8	Irituia	Zona Rural	1	6.800000000000001	1	1	2017
7467	3	2017-09-01	5.4	1.4	2	2	2	8	BELÉM	São João do Outeiro (Outeiro)	1	6.800000000000001	1	9	2017
7468	3	2016-07-08	5.4	1.4	1	1	4	3	CASTANHAL	Distrito Industrial	1	6.800000000000001	1	7	2016
7469	3	2016-07-08	5.4	1.4	1	1	1	3	belem	Sacramenta	1	6.800000000000001	1	7	2016
7470	3	2016-08-08	5.35	1.1	1	2	4	3	bujaru	Guamá	1	6.449999999999999	1	8	2016
7471	3	2016-05-08	5.3	1.3	1	2	4	3	santa izabel	santa lucia II	1	6.6	1	5	2016
7472	3	2016-04-08	5.3	1.3	2	2	4	3	BELÉM	Mangueirão	1	6.6	1	4	2016
7473	3	2016-07-08	5.3	1.3	2	2	4	8	SANTA IZABEL DO PARÁ	Centro	1	6.6	1	7	2016
7474	3	2016-07-08	5.25	1.5	2	2	3	8	Belém	Sacramenta	1	6.75	1	7	2016
7475	3	2016-05-08	5.15	1.4	1	1	4	3	Bujaru	Centro	1	6.550000000000001	1	5	2016
7476	3	2016-05-08	5.15	1.4	2	2	4	8	Benfica	Santa lidia	1	6.550000000000001	1	5	2016
7477	3	2016-07-08	5.15	1.4	1	2	4	3	BUJARU	Centro	1	6.550000000000001	1	7	2016
7478	3	2016-07-08	5.1	1.1	1	1	1	3	Belém	Distrito Industrial	1	6.199999999999999	1	7	2016
7479	3	2016-08-08	5.05	1.3	1	2	4	3	SANTA IZABEL DO PARÁ	MARAMBAIA	1	6.35	1	8	2016
7480	3	2016-08-08	4.85	1.1	2	2	1	9	Santa isabel	Castanheira	0	5.949999999999999	1	8	2016
7481	3	2016-05-08	4.75	1.0	1	2	1	8	Bujaru	rural	0	5.75	1	5	2016
7482	4	2016-02-08	8.55	1.8	1	1	1	3	ALAGOA GRANDE	CEHAP II	1	10.350000000000001	1	2	2016
7483	4	2016-01-08	8.45	2.2	2	2	4	9	ALAGOA GRANDE	centro	1	10.649999999999999	1	1	2016
7484	4	2016-12-08	8.35	1.6	2	1	4	8	Delmiro Gouveia	Centro de Ciências Agrárias	1	9.95	1	12	2016
7485	4	2016-01-08	8.3	2.3	1	1	1	8	João Pessoa	Geraldo Marques bezerra	1	10.600000000000001	1	1	2016
7486	4	2016-09-08	7.45	1.7	1	1	1	3	PRINCESA ISABEL	Jardins de Bananeiras	1	9.15	1	9	2016
7487	4	2016-11-08	7.4	1.9	1	1	4	8	Esperança	Centro	1	9.3	1	11	2016
7488	4	2016-05-08	7.3	2.3	1	1	4	9	ALAGOA GRANDE	CONJUNTO CEHAP I	1	9.6	1	5	2016
7489	4	2016-02-08	7.3	1.8	1	2	4	3	Mossoró 	Piau	1	9.1	1	2	2016
7490	4	2016-12-08	7.2	1.7	1	1	1	3	Alagoa Grande	Povoado	1	8.9	1	12	2016
7491	4	2016-09-08	7.05	1.3	1	1	4	3	Remígio	Centro	1	8.35	1	9	2016
7492	4	2016-09-08	7.0	1.5	2	1	4	9	ALAGOA GRANDE	ZONA RURAL	1	8.5	1	9	2016
7493	4	2016-09-08	6.95	1.7	1	1	4	9	Aliança	Vila universitária	1	8.65	1	9	2016
7494	4	2016-08-13	6.9	1.9	1	1	4	9	ITAMBÉ-PE	Gramame	1	8.8	1	8	2016
7495	4	2016-12-08	6.85	1.6	2	1	4	3	JOÃO PESSOA	Centro	1	8.45	1	12	2016
7496	4	2016-09-08	6.85	1.6	2	2	1	3	Araçagi	Conjunto Padre Leonardo	1	8.45	1	9	2016
7497	4	2016-09-08	6.8	1.8	1	1	4	3	ALAGOA GRANDE	Povoado	1	8.6	1	9	2016
7498	4	2016-02-08	6.55	1.8	2	1	1	8	PATOS	ZONA RURAL	1	8.35	1	2	2016
7499	4	2016-07-08	6.5	1.5	1	1	1	8	Joao Pessoa	Centro	1	8.0	1	7	2016
7500	4	2016-02-08	6.5	1.5	2	1	4	3	Guarabira	Novo	1	8.0	1	2	2016
7501	4	2016-12-08	6.5	1.5	1	2	4	3	Guarabira	Centro	1	8.0	1	12	2016
7502	4	2016-12-08	6.3	1.8	1	2	4	3	ALAGOA GRANDE	ZONA RURAL	1	8.1	1	12	2016
7503	4	2016-02-08	6.25	2.0	1	1	4	9	Mossoro	Centro	1	8.25	1	2	2016
7504	4	2016-06-08	6.25	1.5	1	1	4	3	Alagoa Grandre	centro	1	7.75	1	6	2016
7505	4	2016-08-13	6.2	1.7	2	2	4	9	Guarujá	Pedro Perazzo	1	7.9	1	8	2016
7506	4	2016-02-08	6.2	1.7	2	2	4	3	MULUNGU	centro	1	7.9	1	2	2016
7507	4	2016-08-13	6.1	1.6	1	1	1	9	AREIA	Centro	1	7.699999999999999	1	8	2016
7508	4	2016-08-13	6.1	1.6	1	2	1	8	AREIA	Centro	1	7.699999999999999	1	8	2016
7509	4	2016-06-08	6.1	0.6	2	1	1	3	Rio de janeiro	Conjunto Aguinaldo Veloso Borges 	1	6.699999999999999	1	6	2016
7510	4	2016-08-08	5.95	1.2	1	1	1	9	CAMPINA GRANDE	CONJUNTO AGNALDO VELOSO BORGES	1	7.15	1	8	2016
7511	4	2016-11-08	5.8	1.3	2	2	4	9	JOÃO PESSOA	CONJUNTO CEHAP I	1	7.1	1	11	2016
7512	4	2016-01-08	5.75	2.0	1	2	4	3	Alagoa grande 	Centro 	1	7.75	1	1	2016
7513	4	2016-09-08	5.75	1.5	1	1	4	8	ESPERANÇA	Centro	1	7.25	1	9	2016
7514	4	2016-01-08	5.7	1.7	2	1	4	3	ALAGOA GRANDE	CONJ. AGUINALDO VELOSO BORGES	1	7.4	1	1	2016
7515	4	2017-01-16	5.7	1.2	2	1	4	3	LIMOEIRO	zona rural	1	6.9	1	1	2017
7516	4	2017-01-15	5.7	1.2	1	1	4	3	juarez tavora	conjunto	1	6.9	1	1	2017
7517	4	2017-08-01	5.65	1.9	2	1	4	8	Guarabira	Zona Rural	1	7.550000000000001	1	8	2017
7518	4	2016-08-13	5.65	1.4	1	2	4	3	ALAGOA GRANDE	CONJUNTO VERA CRUZ	1	7.050000000000001	1	8	2016
7519	4	2016-09-08	5.65	1.4	1	1	4	3	Esperança	Bela vista	1	7.050000000000001	1	9	2016
7520	4	2017-09-01	5.65	1.4	2	1	4	3	João Pessoa	Centro	1	7.050000000000001	1	9	2017
7521	4	2016-12-08	5.65	1.4	2	1	4	9	AREIA	Centro	1	7.050000000000001	1	12	2016
7522	4	2017-10-01	5.55	1.8	1	1	4	3	Jacaraú	zona rural	1	7.35	1	10	2017
7523	4	2017-10-01	5.55	1.8	2	2	1	3	São Paulo 	Aguinaldo Veloso Borges	1	7.35	1	10	2017
7524	4	2016-05-08	5.55	1.3	2	1	4	8	ALAGOA GRANDE	CONJUNTO JOÃO BOSCO CARNEIRO	1	6.85	1	5	2016
7525	4	2016-12-08	5.5	1.5	1	2	4	3	Alagoa Grande	Conjunto Cehap 1	1	7.0	1	12	2016
7526	4	2017-01-13	5.5	1.5	2	1	4	3	GUARABIRA	CENTRO	1	7.0	1	1	2017
7527	4	2016-12-08	5.45	1.2	2	1	4	3	caiçara	Centro	1	6.65	1	12	2016
7528	4	2016-09-08	5.4	1.4	1	1	3	3	LONDRINA	Centro	1	6.800000000000001	1	9	2016
7529	4	2016-01-08	5.35	1.6	2	1	4	3	ALAGOA GRANDE	Povoado	1	6.949999999999999	1	1	2016
7530	4	2017-01-13	5.35	1.1	2	1	4	3	Alagoa Grande	Centro	1	6.449999999999999	1	1	2017
7531	4	2016-12-08	5.3	1.3	2	2	4	3	alagoa grande	Povoado	1	6.6	1	12	2016
7532	4	2016-11-08	5.3	1.3	1	2	1	4	ALAGOA GRANDE	CENTRO	1	6.6	1	11	2016
7533	4	2016-02-08	5.25	1.5	1	1	1	4	Riachão	Canteiro	1	6.75	1	2	2016
7534	4	2017-10-01	5.25	1.5	1	2	4	9	Alagoinha	Sitio	1	6.75	1	10	2017
7535	4	2016-09-08	5.2	1.2	2	1	4	3	GUARABIRA	Assis Chateaubriand	1	6.4	1	9	2016
7536	4	2017-01-17	5.2	1.2	1	1	4	9	GUARABIRA	CENTRO	1	6.4	1	1	2017
7537	4	2016-06-08	4.9	0.9	2	1	4	3	Mamanguape	Centro	0	5.800000000000001	1	6	2016
7538	4	2016-12-08	9.3	2.3	1	2	1	6	PAULO AFONSO	Boa Viagem	1	11.600000000000001	1	12	2016
7539	4	2016-01-08	8.65	2.4	1	1	1	8	Sousa	Tambauzinho	1	11.05	1	1	2016
7540	4	2016-05-08	8.45	1.7	2	2	4	8	PATOS	Jardim Cidade Universitária	1	10.149999999999999	1	5	2016
7541	4	2016-12-08	8.45	1.7	2	1	4	3	João Pessoa	Silvino Costa	1	10.149999999999999	1	12	2016
7542	4	2016-12-08	8.25	1.5	1	2	4	3	João Pessoa	Estados 	1	9.75	1	12	2016
7543	4	2016-11-08	8.2	2.2	2	1	1	8	SALVADOR	EXPEDICIONÁRIOS	1	10.399999999999999	1	11	2016
7544	4	2016-01-08	8.15	2.4	1	1	1	8	JOÃO PESSOA	Água Fria	1	10.55	1	1	2016
7545	4	2016-04-08	8.0	2.0	1	1	4	8	Campina Grande	Bancários	1	10.0	1	4	2016
7546	4	2016-08-13	7.85	1.6	2	1	1	0	GOIANA	DESTILARIA TABU	1	9.45	1	8	2016
7547	4	2016-12-08	7.8	1.8	2	1	4	3	JOÃO PESSOA	Zona Rural	1	9.6	1	12	2016
7548	4	2016-12-08	7.75	1.5	2	1	2	3	Sapé	Valentina de Figueiredo	1	9.25	1	12	2016
7549	4	2016-05-08	7.65	1.9	1	1	1	1	João pessoa	Manaíra	1	9.55	1	5	2016
7550	4	2016-06-08	7.65	1.4	2	2	4	8	Mamanguape	Mangabeira	1	9.05	1	6	2016
7551	4	2017-05-01	7.6	1.6	1	1	1	3	Rio de Janeiro	Costa e Silva	1	9.2	1	5	2017
7552	4	2016-12-08	7.5	1.5	2	1	1	8	João Pessoa 	Jardim Oceania	1	9.0	1	12	2016
7553	4	2016-07-30	7.5	1.0	1	1	4	9	João Pessoa	Mangabeira	1	8.5	1	7	2016
7554	4	2016-08-13	7.45	1.7	1	1	4	8	Joao Pessoa	Varjão	1	9.15	1	8	2016
7555	4	2016-08-13	7.35	1.6	1	1	1	8	Cacimba de Dentro	Indústrias	1	8.95	1	8	2016
7556	4	2016-12-08	7.3	1.8	2	2	4	3	JOAO PESSOA	Gramame	1	9.1	1	12	2016
7557	4	2016-05-08	7.25	1.5	1	1	1	3	joão pessoa 	Água Fria	1	8.75	1	5	2016
7558	4	2016-08-08	7.2	1.7	2	1	4	8	São Bento do Una	Castelo Branco	1	8.9	1	8	2016
7559	4	2016-05-08	7.05	1.8	2	1	1	10	SÃO PAULO	Tambiá	1	8.85	1	5	2016
7560	4	2016-12-08	7.05	1.3	1	1	1	3	sao paulo	Jardim Oceania	1	8.35	1	12	2016
7561	4	2016-01-08	7.0	2.0	2	2	4	8	PONTA GROSSA	Bessa	1	9.0	1	1	2016
7562	4	2016-11-08	7.0	2.0	1	1	1	3	joão pessoa	Cristo Redentor	1	9.0	1	11	2016
7563	4	2016-08-13	7.0	1.5	1	1	4	3	RECIFE 	Bancários	1	8.5	1	8	2016
7564	4	2016-08-13	7.0	1.5	2	2	2	5	NOVA PALMEIRA	Ipês	1	8.5	1	8	2016
7565	4	2016-12-08	6.9	1.4	2	1	4	8	João Pessoa	Cruz das Armas	1	8.3	1	12	2016
7566	4	2016-01-08	6.8	2.3	2	1	1	4	João Pessoa	Bancários	1	9.1	1	1	2016
7567	4	2016-11-08	6.75	2.0	1	1	4	3	mamanguape	condado	1	8.75	1	11	2016
7568	4	2016-11-08	6.75	2.0	1	2	2	8	JOAO PESSOA	Valentina de Figueiredo	1	8.75	1	11	2016
7569	4	2016-08-08	6.7	1.2	2	1	4	3	SANTA RITA	Tambauzinho	1	7.9	1	8	2016
7570	4	2016-12-08	6.65	1.4	1	2	4	8	João Pessoa	Mangabeira	1	8.05	1	12	2016
7571	4	2016-11-08	6.6	2.1	1	1	4	0	João Pessoa	Jardim Cidade Universitária	1	8.7	1	11	2016
7572	4	2016-04-08	6.6	1.6	1	1	1	9	João Pessoa 	Manaíra	1	8.2	1	4	2016
7573	4	2016-08-13	6.6	1.6	1	1	4	3	João Pessoa 	Centro	1	8.2	1	8	2016
7574	4	2016-01-08	6.5	2.0	2	1	4	8	JOÃO PESSOA	Jaguaribe	1	8.5	1	1	2016
7575	4	2017-01-16	6.45	1.7	2	1	4	3	VITÓRIA DE SANTO ANTÃO	Jardim Cidade Universitária	1	8.15	1	1	2017
7576	4	2016-08-13	6.35	1.6	2	1	4	3	João Pessoa	Funcionários	1	7.949999999999999	1	8	2016
7577	4	2016-07-08	6.35	1.6	1	1	1	8	Tacima	Cruz das Armas	1	7.949999999999999	1	7	2016
7578	4	2016-08-13	6.3	1.3	1	1	4	8	Rio de Janeiro	Estados	1	7.6	1	8	2016
7579	4	2016-12-08	6.25	1.5	2	1	1	3	pilar	Rio do Meio	1	7.75	1	12	2016
7580	4	2016-06-08	6.25	1.5	2	2	4	3	João Pessoa	Mangabeira	1	7.75	1	6	2016
7581	4	2016-07-08	6.15	1.9	1	2	4	3	BOM JESUS DA LAPA	Bessa	1	8.05	1	7	2016
7582	4	2017-01-16	6.15	1.4	1	1	1	3	Recife	zona rural	1	7.550000000000001	1	1	2017
7583	4	2016-06-08	6.15	1.4	1	1	4	8	JOÃO PESSOA	Centro	1	7.550000000000001	1	6	2016
7584	4	2017-06-01	6.15	1.4	2	2	1	3	João Pessoa	Assentamento Apasa 	1	7.550000000000001	1	6	2017
7585	4	2016-08-08	6.1	1.6	1	1	4	3	São Cristovao	Mangabeira IV	1	7.699999999999999	1	8	2016
7586	4	2016-07-08	6.1	1.6	1	2	5	8	Mari	Centro	1	7.699999999999999	1	7	2016
7587	4	2016-08-08	6.05	1.8	2	1	1	8	João Pessoa	Ilha do Bispo	1	7.85	1	8	2016
7588	4	2017-07-01	6.05	1.3	2	2	4	3	João Pessoa	Torre	1	7.35	1	7	2017
7589	4	2016-04-08	6.0	1.5	1	1	1	8	SAPÉ, Paraíba, Brasil	CHÃO DO CARRRO	1	7.5	1	4	2016
7590	4	2016-12-08	5.95	1.7	2	2	4	3	JOAO PESSOA	Cuiá	1	7.65	1	12	2016
7591	4	2016-07-30	5.9	1.4	2	1	2	8	Pombal	Jardim Cidade Universitária	1	7.300000000000001	1	7	2016
7592	4	2016-07-31	5.9	0.9	2	1	4	9	João Pessoa	Centro	1	6.800000000000001	1	7	2016
7593	4	2016-04-08	5.85	2.1	1	2	4	3	João Pessoa	Jardim Cidade Universitária	1	7.949999999999999	1	4	2016
7594	4	2016-12-08	5.85	1.6	1	1	1	8	Aroeiras	Jardim Cidade Universitária	1	7.449999999999999	1	12	2016
7595	4	2017-09-01	5.8	1.3	2	1	4	3	Alagoa Grande	Ernesto Geisel	1	7.1	1	9	2017
7596	4	2017-01-15	5.75	2.0	2	1	1	6	Joao pessoa	Tambauzinho	1	7.75	1	1	2017
7597	4	2016-11-08	5.75	2.0	1	1	4	3	SAPÉ	Centro	1	7.75	1	11	2016
7598	4	2016-12-08	5.75	1.5	1	2	2	8	recife	Ipês	1	7.25	1	12	2016
7599	4	2017-01-16	5.75	1.5	2	1	1	0	Aracaju	Jardim Oceania	1	7.25	1	1	2017
7600	4	2016-04-08	5.75	1.5	1	2	1	3	joão pessoa	Gramame	1	7.25	1	4	2016
7601	4	2016-07-30	5.75	1.5	1	1	1	8	JOAO PESSOA	Anatólia	1	7.25	1	7	2016
7602	4	2016-04-08	5.75	1.5	1	1	4	3	Campo Grande	Universidade	1	7.25	1	4	2016
7603	4	2017-01-15	5.7	1.2	2	1	4	8	itabaiana	Centro	1	6.9	1	1	2017
7604	4	2017-01-13	5.65	1.4	1	1	2	8	Campina Grande	Bessa	1	7.050000000000001	1	1	2017
7605	4	2017-01-13	5.65	1.4	1	2	4	8	Santa rita	Liberdade	1	7.050000000000001	1	1	2017
7606	4	2016-08-08	5.65	1.4	2	2	4	3	Campina Grande	Presidente Médici	1	7.050000000000001	1	8	2016
7607	4	2017-01-14	5.6	1.6	2	1	4	3	Pirpirituba	Sítio Nova Floresta 	1	7.199999999999999	1	1	2017
7608	4	2016-08-13	5.6	1.6	1	1	3	3	Alagoa Grande	Jardim Aeroporto	1	7.199999999999999	1	8	2016
7609	4	2016-12-08	5.6	1.6	1	2	1	8	GURINHÉM	ZONA RURAL	1	7.199999999999999	1	12	2016
7610	4	2016-08-13	5.6	1.1	1	2	4	4	MATARACA	Centro	1	6.699999999999999	1	8	2016
7611	4	2016-06-08	5.55	1.3	1	2	1	9	Ponta Grossa	Intermares	1	6.85	1	6	2016
7612	4	2017-01-16	5.5	1.5	2	2	4	8	Guarabira 	Jardim Cidade Universitária	1	7.0	1	1	2017
7613	4	2016-12-08	5.5	1.0	1	2	2	3	ITABAIANA	ZONA RURAL	1	6.5	1	12	2016
7614	4	2016-08-13	5.4	1.4	1	1	4	3	Mataraca	Centro	1	6.800000000000001	1	8	2016
7615	4	2017-01-15	5.35	1.6	1	1	1	4	Ciremas	Torre	1	6.949999999999999	1	1	2017
7616	4	2016-08-13	5.3	1.3	1	2	4	8	MAMANGUAPE	Centro	1	6.6	1	8	2016
7617	4	2016-07-30	5.3	1.3	1	1	5	3	joão pessoa	Mangabeira	1	6.6	1	7	2016
7618	4	2016-08-08	5.05	1.3	2	2	1	0	Pedra	Centro	1	6.35	1	8	2016
7619	4	2017-07-01	5.0	1.0	1	1	1	8	MONTEIRO	Castelo Branco	1	6.0	1	7	2017
7620	4	2016-06-08	5.0	1.0	1	2	1	3	João Pessoa 	Distrito Industrial	1	6.0	1	6	2016
7621	4	2017-01-14	4.95	1.2	2	2	4	3	Pirpirituba	Zona Rural	0	6.15	1	1	2017
7622	5	2016-01-08	9.05	2.3	2	1	1	8	JUIZ DE FORA	TRÊS CÓRREGOS	1	11.350000000000001	1	1	2016
7623	5	2016-12-08	8.95	1.7	2	2	4	8	Angra dos Reis	Centro	1	10.649999999999999	1	12	2016
7624	5	2016-09-08	8.9	1.9	1	1	2	8	Rio de Janeiro	Centro	1	10.8	1	9	2016
7625	5	2016-11-08	8.7	2.2	1	1	4	3	Rio de Janeiro	Centro	1	10.899999999999999	1	11	2016
7626	5	2016-12-08	8.65	1.9	1	1	1	8	RIO PRETO 	Aterrado	1	10.55	1	12	2016
7627	5	2016-09-08	8.4	1.9	2	1	4	3	Resende	Floriano	1	10.3	1	9	2016
7628	5	2016-11-08	8.3	2.3	2	1	4	3	Barra Mansa	Boa Vista	1	10.600000000000001	1	11	2016
7629	5	2016-11-08	8.3	2.3	2	1	4	3	Barra Mansa	Centro	1	10.600000000000001	1	11	2016
7630	5	2016-12-08	8.25	1.5	1	2	4	8	BARRA MANSA	Jardim Amália	1	9.75	1	12	2016
7631	5	2016-01-08	8.2	2.2	2	2	1	3	Barra mansa	Santa Clara	1	10.399999999999999	1	1	2016
7632	5	2016-08-08	8.2	1.7	1	1	4	3	Mesa	Jardim Amália I	1	9.899999999999999	1	8	2016
7633	5	2016-07-08	8.15	2.4	2	2	4	3	ROLÂNDIA	Aterrado	1	10.55	1	7	2016
7634	5	2016-07-29	8.05	2.3	1	1	1	3	Volta Redonda	Vila Mariana	1	10.350000000000001	1	7	2016
7635	5	2016-07-28	8.05	2.3	1	1	1	3	Volta Redonda	Santa Rita de Cássia	1	10.350000000000001	1	7	2016
7636	5	2016-09-08	8.0	2.0	1	1	4	8	BARRA MANSA	Ano Bom	1	10.0	1	9	2016
7637	5	2016-08-08	7.9	1.9	1	1	1	9	Manhuaçu	Santo Agostinho	1	9.8	1	8	2016
7638	5	2016-07-30	7.75	2.0	2	1	1	8	volta redonda	Goiabal	1	9.75	1	7	2016
7639	5	2016-12-08	7.7	1.7	2	1	4	4	São Gonçalo	Pedra Preta	1	9.4	1	12	2016
7640	5	2016-09-08	7.7	1.7	1	1	4	8	Volta redonda	Siderlândia	1	9.4	1	9	2016
7641	5	2017-06-01	7.6	1.6	2	1	1	8	Rio de Janeiro	Quatis	1	9.2	1	6	2017
7642	5	2016-11-08	7.5	2.0	1	1	4	8	Rio de Janeiro	Cacaria	1	9.5	1	11	2016
7643	5	2016-07-08	7.5	2.0	2	2	4	4	Barra Mansa	Centro	1	9.5	1	7	2016
7644	5	2016-01-08	7.5	2.0	2	1	4	8	Barra Mansa	Vila Independência	1	9.5	1	1	2016
7645	5	2016-02-08	7.5	2.0	2	1	4	3	Carmo	Vila Laroca	1	9.5	1	2	2016
7646	5	2016-05-08	7.5	2.0	1	1	4	3	Volta Redonda 	Duzentos e Quarenta e Nove	1	9.5	1	5	2016
7647	5	2016-04-08	7.5	1.5	2	2	4	8	PIRAPETINGA	Dom Bosco	1	9.0	1	4	2016
7648	5	2016-12-08	7.45	1.7	2	2	2	8	Brasilia	Vila Euclides	1	9.15	1	12	2016
7649	5	2016-07-08	7.3	1.8	2	1	2	8	São Paulo	Centro	1	9.1	1	7	2016
7650	5	2016-05-08	7.25	2.0	1	2	4	8	FORTALEZA	SERRA DA BOCAINA	1	9.25	1	5	2016
7651	5	2016-01-08	7.25	2.0	1	1	1	3	ANGRA DOS REIS	Goiabal	1	9.25	1	1	2016
7652	5	2016-06-08	7.25	1.5	1	1	4	9	Resende	Pedra Selada	1	8.75	1	6	2016
7653	5	2016-09-08	7.25	1.5	1	2	2	8	Barra Mansa	Santa Rosa	1	8.75	1	9	2016
7654	5	2016-07-08	7.15	1.9	1	1	4	9	Volta redonda	São Luís	1	9.05	1	7	2016
7655	5	2016-11-08	7.1	2.1	1	2	4	3	volta redonda	Volta Grande	1	9.2	1	11	2016
7656	5	2016-12-08	7.1	1.6	1	2	4	3	volta redonda	Vila Mury	1	8.7	1	12	2016
7657	5	2016-09-08	7.1	1.6	1	1	4	3	Volta Redonda	Nossa Senhora Aparecida	1	8.7	1	9	2016
7658	5	2016-07-08	7.05	1.8	2	1	4	3	araripina	vila bezerra	1	8.85	1	7	2016
7659	5	2016-08-08	7.05	1.8	1	1	1	3	Bananal	Centro	1	8.85	1	8	2016
7660	5	2016-04-08	7.05	1.3	1	2	1	3	Piraí 	vista alegre	1	8.35	1	4	2016
7661	5	2016-12-08	7.05	1.3	2	1	2	8	Barra mansa 	Freitas Soares 	1	8.35	1	12	2016
7662	5	2017-01-14	6.95	2.2	2	1	4	3	Volta Redonda 	São Carlos	1	9.15	1	1	2017
7663	5	2017-08-01	6.95	1.7	2	1	1	9	Rio de Janeiro	Barra da Tijuca	1	8.65	1	8	2017
7664	5	2016-05-08	6.9	1.9	1	1	4	6	Volta Redonda	SERRA DA BOCAINA	1	8.8	1	5	2016
7665	5	2017-02-01	6.85	1.6	2	1	1	9	Pirai	Centro	1	8.45	1	2	2017
7666	5	2016-08-13	6.85	1.6	1	1	4	8	Resende	Cidade Alegria	1	8.45	1	8	2016
7667	5	2017-10-01	6.8	1.8	2	1	4	3	São Paulo	Vila Endres	1	8.6	1	10	2017
7668	5	2016-07-08	6.75	2.0	2	2	4	3	Volta Redonda	Arrozal	1	8.75	1	7	2016
7669	5	2016-12-08	6.75	1.5	2	1	1	8	Salvador	Vale do sol	1	8.25	1	12	2016
7670	5	2016-12-08	6.7	1.7	2	1	1	8	Barra Mansa	SÃO SILVESTRE	1	8.4	1	12	2016
